bb0fbddc-232d-41ce-8e01-8b409f67a8fc,1.6298853118246561
cbd4fbd2-decc-4985-a88a-efdf16655a4d,0.11224054973844927
ec07f779-8805-4628-9342-0f24420a88cf,1.467032619519112
c987aca4-f8e0-487d-8170-890be2048937,1.0878934276119203
cfea2393-65e1-4e0b-ad86-7c9d4835253e,0.07573817990622896
2c3b0fb3-647a-4fe7-b5d6-c906c43ae777,0.4785872587251175
b3ca77a5-f0d4-443e-82da-b3a077fec2ad,2.04915530741867
ad38ef19-aca5-4c63-b9fa-840fac3b6c67,0.18457311795982884
01e6fde6-d6f1-4d25-b646-76ddfc2e15bf,0.23927070734012745
c3d04496-a2d5-4554-8358-44194234bf2d,0.20552500264594828
198d87f7-c956-4602-a4a3-8a6f4040a713,1.7494045043038227
77f6f176-ef75-4ccc-b956-eac62190f1f8,2.1245524172356727
c555c58c-e5e4-45b4-8b3d-810124d84760,0.35090738821097267
31d52992-65a6-4a37-9c62-240b6462afa0,4.0571460998177855
9200e743-d1b4-479f-9ab1-59d42cbb3072,1.3729070106416008
a16ddd73-db5b-47e4-9a23-8ab059d74fbf,0.4214760952406711
c1f0b018-6125-4c58-94a0-a4e031df9200,0.26492120478410885
6b81decf-6f9f-4c30-b5b9-e3f64e5d5694,0.06970748102733978
5b26824a-4237-44c9-9b8a-7ff85d2db2b2,0.06011579619923413
c5234c7b-c4b7-4105-ba37-eb99e4e2be0a,1.4209570174210768
